18049000.0	5.12e-07	17.915194943465536
34969937.5	4.096e-06	17.10771386162496
51890000.0	2.048e-06	16.633139555176072
80717944.44444445	9.216e-06	16.107875284167847
131648808.8235294	1.7408e-05	15.53358702574252
203898684.21052632	6.8096e-05	15.027256927703663
328007142.0911528	0.000190976	14.485021909232234
513451711.53846157	0.000239616	13.981327018477717
813992821.8053927	0.000436736	13.470749283895929
1288647086.8113523	0.000613376	12.969537674650628
2038219612.341772	0.000970752	12.478201987477409
3237442942.212826	0.001453056	11.99125653152065
5107508645.302258	0.002108928	11.520102720519564
8123941777.777778	0.00294912	11.049096792692872
12832634208.633093	0.003843072	10.594363012924864
20773790142.171978	0.005978112	10.125324149793382
32482046553.97307	0.014523392	9.69910508080979
47882630309.44625	0.00943104	9.336039802407571
70732337078.65169	0.000865792	8.977649304434877
109325000000.0	4.096e-06	8.586293013013215
160560000000.0	5.12e-07	8.248527558842387
