36098000.0	5.12e-07	6.8555266604674525
81218750.0	1.024e-06	8.434541217012285
120323333.33333333	1.536e-06	15.03503815184353
201547000.0	5.632e-06	15.686105159157359
312571363.6363636	5.632e-06	20.445515307697754
531770629.6296296	1.3824e-05	33.74941839934816
798657500.0	1.9456e-05	28.236351494407998
1295844830.5084746	3.0208e-05	26.359287200959695
2093029843.75	4.9152e-05	32.70481581761723
3260499362.745098	0.000104448	34.25905222596558
5139389180.327868	0.00015616	41.86203146893131
8174326792.828685	0.000257024	51.61463656696337
12851219948.519949	0.000397824	52.19172236531195
20417744163.60294	0.000557056	36.33752184518296
32259865195.41779	0.000759808	25.940707274775917
50949520547.59468	0.001000448	18.116684154856245
83250629576.65904	0.001789952	11.535126590993022
129962153187.69037	0.004874752	7.756527303109055
192890669451.5564	0.003799552	5.632993541195613
288568172849.2502	0.000648704	3.907364425728783
433186896551.7241	1.4848e-05	3.6720926537807115
