18049000.0	3.584e-06	1.488980220309896
36097976.190476194	1.0752e-05	4.182903111992929
54146000.0	7.68e-06	3.4629430170110282
80858420.0	2.56e-05	4.280069625569937
132210655.33980583	5.2736e-05	5.977378835222596
204067674.6506986	0.000256512	14.170064710267093
329120302.124834	0.000771072	25.642635049008806
511572134.8547718	0.000987136	29.634984939551806
809535593.7399161	0.001586688	30.176009808278753
1284818393.3933933	0.002216448	29.37052660613603
2042791296.325377	0.003260416	36.78406318991739
3228069329.743355	0.004468736	41.77768682009858
5113745216.380098	0.006163968	34.89071327622481
8122881115.867758	0.008192512	23.291287881642692
13160840483.673826	0.017593344	12.820857362918781
19555960307.26257	0.02199552	8.087113172581168
28656465919.666912	0.004180992	4.663954951392652
42120000000.0	5.4272e-05	2.5641381656313986
