36098000.0	5.12e-07	27.993400530242095
84227666.66666667	1.536e-06	5.351923187429437
126340000.0	4.096e-06	10.603037502966801
207561923.07692307	1.3312e-05	15.667098135106878
328554962.962963	2.7648e-05	20.929573496712692
519968000.0	2.816e-05	20.53787591004438
825608900.900901	5.6832e-05	25.959165579369124
1303781403.508772	8.7552e-05	22.777245525548153
2051188253.9682539	0.00016128	32.039077767696895
3269707067.5944333	0.000257536	41.96558875259748
5161230572.08238	0.000447488	48.18881488039559
8153126539.081386	0.000635392	50.64140082764698
12793216480.97826	0.00094208	42.86698638769922
20306922272.727272	0.00123904	30.173660849505286
32358015414.90006	0.001690624	19.739430641156446
52562136380.628716	0.00301312	12.258307634778138
81315627408.949	0.00738048	8.049033797191003
120423943760.79448	0.004743168	5.677106518811401
180178276836.1582	0.000543744	3.801812879536245
274925882352.94116	8.704e-06	2.762900168179536
