36098000.0	5.12e-07	17.069339867315932
81218750.0	1.024e-06	16.10056647652192
120323333.33333333	1.536e-06	15.63859413624408
201547000.0	5.632e-06	15.040591069365993
312571363.6363636	5.632e-06	14.539627786938519
531770629.6296296	1.3824e-05	13.942222258244856
798657500.0	1.9456e-05	13.491676737228152
1295844830.5084746	3.0208e-05	12.963515324866483
2093029843.75	4.9152e-05	12.45003486400984
3260499362.745098	0.000104448	11.983857474845141
5139389180.327868	0.00015616	11.513730798590098
8174326792.828685	0.000257024	11.042883243699446
12851219948.519949	0.000397824	10.592938444778387
20417744163.60294	0.000557056	10.141981814303188
32259865195.41779	0.000759808	9.70558467339253
50949520547.59468	0.001000448	9.27855625516443
83250629576.65904	0.001789952	8.830108270044326
129962153187.69037	0.004874752	8.433435635299503
192890669451.5564	0.003799552	8.089863838736566
288568172849.2502	0.000648704	7.747376413019913
433186896551.7241	1.4848e-05	7.410326146989496
